Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
4103446,Woodruff Ranch,"Crushed, Broken Limestone NEC",Abandoned,2/18/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103444,Dock Crusher,"Crushed, Broken Limestone NEC",Abandoned,1/8/1991,Facility,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103440,Fannin Rock Portable Crusher,"Crushed, Broken Limestone NEC",Abandoned,12/31/1990,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103433,Jones Mine,"Crushed, Broken Limestone NEC",Abandoned,8/25/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103432,Fannin Rock,"Crushed, Broken Limestone NEC",Abandoned,11/17/1986,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103415,Haecker Pit,"Crushed, Broken Limestone NEC",Abandoned,1/20/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103404,Tulia Crusher,"Crushed, Broken Limestone NEC",Abandoned,1/6/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103403,Homemade 48 Portable Crusher,"Crushed, Broken Limestone NEC",Abandoned,7/7/1995,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103394,Portable Crusher #9106,"Crushed, Broken Limestone NEC",Abandoned,9/19/1988,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103393,#5 Juan Surita Crew,"Crushed, Broken Granite",Abandoned,7/31/1986,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103389,#5 Portable Rock Crusher,"Crushed, Broken Limestone NEC",Abandoned,4/17/1991,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103378,Crusher #6,"Crushed, Broken Limestone NEC",Abandoned,1/24/1995,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103375,Portable Crusher #1,"Crushed, Broken Limestone NEC",Abandoned,6/21/1988,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103370,Pioneer Portable Crusher,"Crushed, Broken Limestone NEC",Abandoned,2/10/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103343,Rio Vista Pit & Plant,"Crushed, Broken Limestone NEC",Abandoned,6/20/1986,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103340,Killam Ranch Caliche Pit,"Crushed, Broken Limestone NEC",Abandoned,4/16/1991,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103330,Mobile Crusher No 1,"Crushed, Broken Limestone NEC",Abandoned,8/11/1986,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103328,Rock Materials Incorporated,"Crushed, Broken Limestone NEC",Abandoned,7/29/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103246,Cox Pit,"Crushed, Broken Limestone NEC",Abandoned,5/26/1994,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103245,Kosse Crushed Stone Incorporated,"Crushed, Broken Limestone NEC",Abandoned,7/6/1988,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103241,Wright Pit,"Crushed, Broken Limestone NEC",Abandoned,11/1/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103150,Boatwright Pit,"Crushed, Broken Limestone NEC",Abandoned,7/25/1983,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103143,San Manuel Pit,"Crushed, Broken Limestone NEC",Abandoned,2/9/1988,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103142,Atkins Pit,"Crushed, Broken Limestone NEC",Abandoned,10/21/1994,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103141,Ranch Pit,"Crushed, Broken Limestone NEC",Abandoned,10/31/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103136,Cottle Pit,"Crushed, Broken Limestone NEC",Abandoned,6/1/1983,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103135,Kerr Pit,"Crushed, Broken Limestone NEC",Abandoned,3/3/1983,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103131,Ehlers Roemer,"Crushed, Broken Limestone NEC",Abandoned,6/1/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103130,MC KINNEY PIT & PLT,"Crushed, Broken Limestone NEC",Abandoned,12/7/2004,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103129,MELISSA PIT,"Crushed, Broken Limestone NEC",Abandoned,8/26/1997,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103123,Grandpappy Point,"Crushed, Broken Limestone NEC",Abandoned,4/22/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103122,Ainsworth Pit,"Crushed, Broken Limestone NEC",Abandoned,8/17/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103118,Blue Mountain Mine,"Crushed, Broken Limestone NEC",Abandoned,3/15/1988,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103109,Adams-Gaston Pit,"Crushed, Broken Limestone NEC",Abandoned,8/13/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103108,Koeing Pit,"Crushed, Broken Limestone NEC",Abandoned,10/6/1982,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103107,Seitz Pit,"Crushed, Broken Limestone NEC",Abandoned,6/28/1983,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103106,Whiling Baptist College Pit No 1,"Crushed, Broken Limestone NEC",Abandoned,9/19/1983,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103096,Kosse Plant,"Crushed, Broken Limestone NEC",Abandoned,10/6/1982,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103091,Stranger Crushed Stone,"Crushed, Broken Limestone NEC",Abandoned,2/23/1983,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103090,Kosse Quarry,"Crushed, Broken Limestone NEC",Abandoned,5/11/1993,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103086,J W P Pit,"Crushed, Broken Limestone NEC",Abandoned,12/13/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103145,Olmos Portable Crusher #2,"Crushed, Broken Limestone NEC",Abandoned,11/27/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103151,Barry Pit,"Crushed, Broken Limestone NEC",Abandoned,7/12/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103239,Davidson Pit,"Crushed, Broken Limestone NEC",Abandoned,1/22/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103163,Rios Caliche Pit,"Crushed, Broken Limestone NEC",Abandoned,6/1/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103236,Walkers Caliche Pit,"Crushed, Broken Limestone NEC",Abandoned,5/22/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103234,Georgetown Quarry,"Crushed, Broken Limestone NEC",Abandoned,8/4/1988,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103230,Morris Pit,"Crushed, Broken Limestone NEC",Abandoned,8/25/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103224,CHICO LIMESTONE INC,"Crushed, Broken Limestone NEC",Abandoned,8/6/2007,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103222,Johnson County Pit,"Crushed, Broken Limestone NEC",Abandoned,5/13/1991,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103219,J W Mc Daniels Pit,"Crushed, Broken Limestone NEC",Abandoned,4/24/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103218,Rogers Pit,"Crushed, Broken Limestone NEC",Abandoned,6/30/1991,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103213,Lindholm,"Crushed, Broken Limestone NEC",Abandoned,8/3/1987,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103208,Stone Oak Subdivision,"Crushed, Broken Limestone NEC",Abandoned,2/14/1985,Facility,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103202,Oneal Pit,"Crushed, Broken Limestone NEC",Abandoned,2/29/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103196,Beck Pit,"Crushed, Broken Limestone NEC",Abandoned,8/1/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103194,Jobe Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/24/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103191,Downing Bro Blum Pit,"Crushed, Broken Limestone NEC",Abandoned,6/30/1984,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103187,Lambert Pit,"Crushed, Broken Limestone NEC",Abandoned,11/5/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103179,Southern Soil Supply,"Crushed, Broken Limestone NEC",Abandoned,9/5/1989,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103178,Pc #2,"Crushed, Broken Limestone NEC",Abandoned,3/27/1990,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103171,Gurley Pit,"Crushed, Broken Limestone NEC",Abandoned,4/25/1985,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103169,Stooksberry Pit,"Crushed, Broken Limestone NEC",Abandoned,11/16/1990,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
4103166,Crusher #992,"Crushed, Broken Limestone NEC",Abandoned,11/9/1983,Surface,,,Texas,,,31.2638905,-98.5456116,1.0,geoapify
2301364,I-35 Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/26/1985,Surface,,,Missouri,,,38.7604815,-92.5617875,1.0,geoapify
3000052,Skaneateles Plant,"Crushed, Broken Limestone NEC",Active,10/1/2020,Surface,4800 State Street Road,Elbridge,New York,13060,,43.0053527,-76.4193638,1.0,geoapify
2301361,Gibson Quarries No 2,"Crushed, Broken Limestone NEC",Abandoned,6/29/1987,Surface,,,Missouri,,,38.7604815,-92.5617875,1.0,geoapify
1400130,Moran Quarry,"Crushed, Broken Limestone NEC",Abandoned,5/2/1980,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400183,Zeandale Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/5/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400181,Lansing Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/5/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102654,Crab Orchard Pit And Mill,"Crushed, Broken Limestone NEC",Abandoned,10/11/1979,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400172,Mine #2,"Crushed, Broken Limestone NEC",Abandoned,12/7/1992,Underground,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102655,Rock River Stone Quarry Incorporated,"Crushed, Broken Limestone NEC",Abandoned,11/2/1984,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400163,Buffalo Hollow,"Crushed, Broken Limestone NEC",Abandoned,1/9/1987,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400161,Van Lerberg Mine,"Crushed, Broken Limestone NEC",Abandoned,6/9/1993,Underground,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400160,Plant No 2,"Crushed, Broken Limestone NEC",Abandoned,10/13/1989,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102672,Pea Ridge Rock No 1,"Crushed, Broken Limestone NEC",Abandoned,3/26/1981,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400157,Mauck Quarry,"Crushed, Broken Limestone NEC",Abandoned,9/13/1991,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102676,Pierce Quarry,"Crushed, Broken Limestone NEC",Abandoned,10/31/1979,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400153,Sedan Limestone Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/25/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400149,Stanley Quarry,"Crushed, Broken Limestone NEC",Abandoned,3/31/1995,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400148,Gardner Quarry,"Crushed, Broken Limestone NEC",Abandoned,6/5/1986,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400140,O'Brien Rock Quarry And Mill,"Crushed, Broken Limestone NEC",Abandoned,8/14/1981,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400139,Chetopa #40,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102634,Schultz Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/8/1985,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400190,Moore Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102622,Davis Quarry,"Crushed, Broken Limestone NEC",Abandoned,6/20/1986,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102599,Savanna Quarry And Mill,"Crushed, Broken Limestone NEC",Abandoned,8/22/1979,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400608,Mc Cune Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/13/1978,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102603,Romeo U/G Limestone Mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/1988,Underground,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102615,General Pit And Mill,"Crushed, Broken Limestone NEC",Abandoned,8/11/1988,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102619,Thornton Underground Mine #1,"Crushed, Broken Limestone NEC",Abandoned,10/27/1983,Underground,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400597,998 Topeka Shop,"Crushed, Broken Limestone NEC",Abandoned,1/28/1992,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400570,Junction City--Fort Riley Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400191,Campbell Hill Quarry,"Crushed, Broken Limestone NEC",Abandoned,8/16/1982,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400567,Greenwood County Quarry & Mill,"Crushed, Broken Limestone NEC",Abandoned,3/2/1987,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102624,DERRER QUARRY PORTABLE #1,"Crushed, Broken Limestone NEC",Abandoned,6/21/2004,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1400437,Allied Inc Limestone Quarry,"Crushed, Broken Limestone NEC",Abandoned,9/1/1981,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400319,Diehl Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/25/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400259,Koehler Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/25/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400201,Bechtelheimer Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/25/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400135,Weir Quarry,"Crushed, Broken Limestone NEC",Abandoned,4/29/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400129,Nl Industries Inc Ind Chem Div,"Crushed, Broken Limestone NEC",Abandoned,6/20/1978,Facility,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400612,Plant C,"Crushed, Broken Limestone NEC",Abandoned,5/1/1990,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400127,54 Quarry,"Crushed, Broken Limestone NEC",Abandoned,4/11/1980,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1400058,Benedict No 29,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Kansas,,,38.27312,-98.5821872,1.0,geoapify
1102679,Hasselman Quarry,"Crushed, Broken Limestone NEC",Abandoned,9/5/1979,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102680,Shelly Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/8/1985,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
